escola,municipio,estado,ano,arquivo,disciplina,percentual_acertos,codigo,habilidade
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,100,D005_M,Corresponder cédulas e/ou moedas do Sistema Monetário Brasileiro.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,57,D056_M,Utilizar conversão entre unidades de medidas de tempo na resolução de problema.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,93,D029_M,Identificar números naturais segundo critérios de ordem.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,86,D022_M,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,79,D004_M,Comparar ou ordenar quantidades pela contagem.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,100,D016_M,Executar a contagem de um grupo de objetos/pessoas/animais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,100,D027_M,Identificar informações a partir de dados dispostos em tabelas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,100,D032_M,Identificar representações de figuras bidimensionais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,100,D033_M,Identificar representações de figuras tridimensionais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,96,D003_M,"Comparar ou ordenar o objeto/pessoa/animal por meio dos atributos de comprimento, altura, espessura e tamanho."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,79,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 2º ANO.pdf,Matemática,71,D017_M,Executar adição ou subtração com números naturais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,87,D007_P,Identificar o número de sílabas de uma palavra.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,86,D009_P,Ler palavras formadas por sílabas canônicas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,81,D015_P,Ler frases.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,74,D005_P,Identificar a unidade palavra em frases.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,72,D030_P,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,68,D016_P,Identificar a finalidade de textos de diferentes gêneros.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,68,D003_P,Reconhecer as diferentes formas de grafar uma mesma letra ou palavra.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,65,D010_P,Ler palavras formadas por sílabas não canônicas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,64,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,50,D008_P,Identificar sílabas de uma palavra.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,48,D021_P,Localizar informação explícita.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,48,D006_P,Identificar rimas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,44,D023_P,Inferir informações em textos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,33,D012_P,"Identificar efeito de sentido decorrente de recursos gráficos, seleção lexical e repetição."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,30,D028_P,Reconhecer o assunto de um texto lido.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,29,D014_P,Identificar variações de sons de grafemas. (Matemática):
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,33,D056_M,Utilizar conversão entre unidades de medidas de tempo na resolução de problema.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,19,D067_M,"Utilizar números naturais, envolvendo diferentes significados da multiplicação ou da divisão, na resolução de problemas."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,60,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,58,D033_M,Identificar representações de figuras tridimensionais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,52,D022_M,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,62,D042_M,Reconhecer características do sistema de numeração decimal.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,85,D024_M,Identificar dados apresentados por meio de gráficos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,81,D029_M,Identificar números naturais segundo critérios de ordem.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,81,D023_M,Identificar composições ou decomposições de números naturais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,98,D032_M,Identificar representações de figuras bidimensionais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,88,D028_M,"Identificar instrumentos utilizados para medir determinadas grandezas (massa, comprimento, capacidade, tempo e temperatura)."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,85,D005_M,Corresponder cédulas e/ou moedas do Sistema Monetário Brasileiro.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,77,D017_M,Executar adição ou subtração com números naturais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 3º ANO.pdf,Matemática,75,D027_M,Identificar informações a partir de dados dispostos em tabelas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,100,D009_P,Ler palavras formadas por sílabas canônicas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,96,D010_P,Ler palavras formadas por sílabas não canônicas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,91,D006_P,Identificar rimas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,87,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,87,D030_P,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,83,D007_P,Identificar o número de sílabas de uma palavra.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,65,D028_P,Reconhecer o assunto de um texto lido.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,57,D012_P,"Identificar efeito de sentido decorrente de recursos gráficos, seleção lexical e repetição."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,54,D021_P,Localizar informação explícita.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,50,D037_P,"Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para a sua continuidade."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,48,D025_P,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,43,D022_P,Inferir o sentido de palavra ou expressão a partir do contexto.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,43,D023_P,Inferir informações em textos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,43,D016_P,Identificar a finalidade de textos de diferentes gêneros. (Matemática):
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,30,D028_M,"Identificar instrumentos utilizados para medir determinadas grandezas (massa, comprimento, capacidade, tempo e temperatura)."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,26,D011_M,Corresponder o horário de início e de término com o intervalo de duração de um evento ou acontecimento.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,39,D067_M,"Utilizar números naturais, envolvendo diferentes significados da multiplicação ou da divisão, na resolução de problemas."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,37,D045_M,Reconhecer horas em relógios digitais e/ou analógicos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,37,D056_M,Utilizar conversão entre unidades de medidas de tempo na resolução de problema.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,52,D029_M,Identificar números naturais segundo critérios de ordem.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,74,D023_M,Identificar composições ou decomposições de números naturais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,74,D024_M,Identificar dados apresentados por meio de gráficos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,67,D007_M,Corresponder números naturais a pontos da reta numérica.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,100,D008_M,Corresponder números naturais à sua escrita por extenso.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,100,D033_M,Identificar representações de figuras tridimensionais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,87,D022_M,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,87,D027_M,Identificar informações a partir de dados dispostos em tabelas.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,87,D017_M,Executar adição ou subtração com números naturais.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,61,D042_M,Reconhecer características do sistema de numeração decimal.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 4º ANO.pdf,Matemática,59,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 5º ANO.pdf,Língua Portuguesa,66,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 5º ANO.pdf,Língua Portuguesa,52,D023_P,Inferir informações em textos.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 5º ANO.pdf,Língua Portuguesa,49,D030_P,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 5º ANO.pdf,Língua Portuguesa,48,D021_P,Localizar informação explícita.
ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPAL MARIA SEMEDO DE ANDRADE\Consolidado Saex - 5º ANO.pdf,Língua Portuguesa,48,D037_P,"Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para a sua continuidade."
